"","species","latitude","longitude","sociality","body_mass_g"
"910","Cryptomys hottentotus",-19.78,20.58,"social",90
"911","Cryptomys hottentotus",-27.8,27.77,"social",90
"912","Cryptomys hottentotus",-17.15,33.57,"social",90
"913","Cryptomys hottentotus",-26.57,28.02,"social",90
"914","Cryptomys hottentotus",-19.78,20.58,"social",90
"915","Cryptomys hottentotus",-27.8,27.77,"social",90
"916","Cryptomys hottentotus",-27.8,27.77,"social",90
"917","Cryptomys hottentotus",-19.58,34.73,"social",90
"918","Cryptomys hottentotus",-17.15,33.57,"social",90
"919","Cryptomys hottentotus",-19.78,20.58,"social",90
"920","Cryptomys hottentotus",-20.33,20.58,"social",90
"921","Cryptomys hottentotus",-19.78,20.58,"social",90
"922","Cryptomys hottentotus",-21.88,27.27,"social",90
"923","Cryptomys hottentotus",-27.8,27.77,"social",90
"924","Cryptomys hottentotus",-26.57,28.02,"social",90
"925","Cryptomys hottentotus",-27.8,27.77,"social",90
"926","Cryptomys hottentotus",-27.8,27.77,"social",90
"927","Cryptomys hottentotus",-19.85,34.9,"social",90
"928","Cryptomys hottentotus",-19.78,20.58,"social",90
"929","Cryptomys hottentotus",-27.8,27.77,"social",90
"930","Cryptomys hottentotus",-19.85,34.9,"social",90
"931","Cryptomys hottentotus",-27.8,27.77,"social",90
"932","Cryptomys hottentotus",-17.15,33.57,"social",90
"933","Cryptomys hottentotus",-26.57,28.02,"social",90
"934","Cryptomys hottentotus",-18.55,34.03,"social",90
"935","Cryptomys hottentotus",-20.33,20.58,"social",90
"936","Cryptomys hottentotus",-20.33,20.58,"social",90
"937","Cryptomys hottentotus",-19.58,34.73,"social",90
"938","Cryptomys hottentotus",-30,24.78,"social",90
"939","Cryptomys hottentotus",-19.78,20.58,"social",90
"940","Cryptomys hottentotus",-19.78,20.58,"social",90
"941","Cryptomys hottentotus",-30.37,17.52,"social",90
"942","Cryptomys hottentotus",-21.88,27.27,"social",90
"943","Cryptomys hottentotus",-17.15,33.57,"social",90
"944","Cryptomys hottentotus",-21.88,27.27,"social",90
"945","Cryptomys hottentotus",-19.7,20.6,"social",90
"946","Cryptomys hottentotus",-19.12,33.48,"social",90
"947","Cryptomys hottentotus",-19.7,20.6,"social",90
"948","Cryptomys hottentotus",-26.57,28.02,"social",90
"949","Cryptomys hottentotus",-19.85,34.9,"social",90
"950","Cryptomys hottentotus",-32.48,18.53,"social",90
"951","Cryptomys hottentotus",-27.8,27.77,"social",90
"952","Cryptomys hottentotus",-29.77,29.25,"social",90
"953","Cryptomys hottentotus",-27.8,27.77,"social",90
"954","Cryptomys hottentotus",-18.55,34.03,"social",90
"955","Cryptomys hottentotus",-19.78,20.58,"social",90
"956","Cryptomys hottentotus",-32.48,18.53,"social",90
"957","Cryptomys hottentotus",-19.78,20.58,"social",90
"958","Cryptomys hottentotus",-19.58,34.73,"social",90
"959","Cryptomys hottentotus",-8.65,35.2167,"social",90
"960","Cryptomys hottentotus",-9.372725,30.125006,"social",90
"961","Cryptomys hottentotus",-24.585915,30.862913,"social",90
"962","Cryptomys hottentotus",-20.35,31,"social",90
"963","Cryptomys hottentotus",-20.35,31,"social",90
"964","Cryptomys hottentotus",-20.35,31,"social",90
"965","Cryptomys hottentotus",-20.35,31,"social",90
"966","Cryptomys hottentotus",-20.35,31,"social",90
"967","Cryptomys hottentotus",-20.35,31,"social",90
"968","Cryptomys hottentotus",-20.35,31,"social",90
"969","Cryptomys hottentotus",-20.35,31,"social",90
"970","Cryptomys hottentotus",-20.35,31,"social",90
"971","Cryptomys hottentotus",-20.35,31,"social",90
"972","Cryptomys hottentotus",-19.8,32.833333,"social",90
"973","Cryptomys hottentotus",-19.8,32.833333,"social",90
"974","Cryptomys hottentotus",-30.783333,28.583333,"social",90
"975","Cryptomys hottentotus",-30.783333,28.583333,"social",90
"976","Cryptomys hottentotus",-26.1,27.766667,"social",90
"977","Cryptomys hottentotus",-26.1,27.766667,"social",90
"978","Cryptomys hottentotus",-26.1,27.766667,"social",90
"979","Cryptomys hottentotus",-26.1,27.766667,"social",90
"980","Cryptomys hottentotus",-26.1,27.766667,"social",90
"981","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"982","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"983","Cryptomys hottentotus",-26.1,27.766667,"social",90
"984","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"985","Cryptomys hottentotus",-26.1,27.766667,"social",90
"986","Cryptomys hottentotus",-26.1,27.766667,"social",90
"987","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"988","Cryptomys hottentotus",-26.1,27.766667,"social",90
"989","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"990","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"991","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"992","Cryptomys hottentotus",-26.1,27.766667,"social",90
"993","Cryptomys hottentotus",-26.1,27.766667,"social",90
"994","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"995","Cryptomys hottentotus",-26.1,27.766667,"social",90
"996","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"997","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"998","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"999","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"1000","Cryptomys hottentotus",-26.1,27.766667,"social",90
"1001","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"1002","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"1003","Cryptomys hottentotus",-26.1,27.766667,"social",90
"1004","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"1005","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"1006","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"1007","Cryptomys hottentotus",-26.1,27.766667,"social",90
"1008","Cryptomys hottentotus",-26.1,27.766667,"social",90
"1009","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"1010","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"1011","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"1012","Cryptomys hottentotus",-33.966667,25.583333,"social",90
"1013","Cryptomys hottentotus",-32.88333,27.4,"social",90
"1014","Cryptomys hottentotus",-15.93333,25.95,"social",90
"1015","Cryptomys hottentotus",-29.616667,30.383333,"social",90
"1016","Cryptomys hottentotus",-29.616667,30.383333,"social",90
"1017","Cryptomys hottentotus",-29.616667,30.383333,"social",90
"1018","Cryptomys hottentotus",-29.616667,30.383333,"social",90
"1019","Cryptomys hottentotus",-29.616667,30.383333,"social",90
"1020","Cryptomys hottentotus",-14.5,26.166667,"social",90
"1021","Cryptomys hottentotus",-14.5,26.166667,"social",90
"1022","Cryptomys hottentotus",-14.5,26.166667,"social",90
"1023","Cryptomys hottentotus",-21.93,18.56,"social",90
"1024","Cryptomys hottentotus",-17.6833,18.6667,"social",90
"1025","Cryptomys hottentotus",-17.6833,18.6667,"social",90
"1026","Cryptomys hottentotus",-18.81667,18.05,"social",90
"1027","Cryptomys hottentotus",-18.81667,18.05,"social",90
"1028","Cryptomys hottentotus",-18,21.5833,"social",90
"1029","Cryptomys hottentotus",-18,21.5833,"social",90
"1030","Cryptomys hottentotus",-18,21.5833,"social",90
"1031","Cryptomys hottentotus",-22.66,19.43,"social",90
"1032","Cryptomys hottentotus",-18.6,18.93,"social",90
"1033","Cryptomys hottentotus",-18,21.5833,"social",90
"1034","Cryptomys hottentotus",-18,21.5833,"social",90
"1035","Cryptomys hottentotus",-18,21.5833,"social",90
"1036","Cryptomys hottentotus",-18,21.5833,"social",90
"1037","Cryptomys hottentotus",-22.66,19.43,"social",90
"1038","Cryptomys hottentotus",-18,21.5833,"social",90
"1039","Cryptomys hottentotus",-18.6,18.93,"social",90
"1040","Cryptomys hottentotus",-22.32464,17.72142,"social",90
"1041","Cryptomys hottentotus",-18.81667,18.05,"social",90
"1042","Cryptomys hottentotus",-18.6,18.93,"social",90
"1043","Cryptomys hottentotus",-18.6,18.93,"social",90
"1044","Cryptomys hottentotus",-18.5333,20.8333,"social",90
"1045","Cryptomys hottentotus",-18.81667,18.05,"social",90
"1046","Cryptomys hottentotus",-18,21.5833,"social",90
"1047","Cryptomys hottentotus",-18,21.5833,"social",90
"1048","Cryptomys hottentotus",-18.81667,18.05,"social",90
"1049","Cryptomys hottentotus",-18,21.5833,"social",90
"1050","Cryptomys hottentotus",-18.6,18.93,"social",90
"1051","Cryptomys hottentotus",-18.6,18.93,"social",90
"1052","Cryptomys hottentotus",-18.6,18.93,"social",90
"1053","Cryptomys hottentotus",-22.2333,17.7833,"social",90
"1054","Cryptomys hottentotus",-18.6,18.93,"social",90
"1055","Cryptomys hottentotus",-18,21.5833,"social",90
"1056","Cryptomys hottentotus",-22.2333,17.7833,"social",90
"1057","Cryptomys hottentotus",-18,21.5833,"social",90
"1058","Cryptomys hottentotus",-22.32464,17.72142,"social",90
"1059","Cryptomys hottentotus",-17.6833,18.6667,"social",90
"1060","Cryptomys hottentotus",-18.81667,18.05,"social",90
"1061","Cryptomys hottentotus",-18.6,18.93,"social",90
"1062","Cryptomys hottentotus",-18.6,18.93,"social",90
"1063","Cryptomys hottentotus",-23,17.68333,"social",90
"1064","Cryptomys hottentotus",-18.6,18.93,"social",90
"1065","Cryptomys hottentotus",-18.6,18.93,"social",90
"1066","Cryptomys hottentotus",-22.66,19.43,"social",90
"1067","Cryptomys hottentotus",-18.81667,18.05,"social",90
"1068","Cryptomys hottentotus",-21.93,18.56,"social",90
"1069","Cryptomys hottentotus",-18.6,18.93,"social",90
"1070","Cryptomys hottentotus",-18.5333,20.8333,"social",90
"1071","Cryptomys hottentotus",-18,21.5833,"social",90
"1072","Cryptomys hottentotus",-18,21.5833,"social",90
"1073","Cryptomys hottentotus",-18.81667,18.05,"social",90
"1074","Cryptomys hottentotus",-18.6,18.93,"social",90
"1075","Cryptomys hottentotus",-18.6,18.93,"social",90
"1076","Cryptomys hottentotus",-18.6,18.93,"social",90
"1077","Cryptomys hottentotus",-18.6,18.93,"social",90
"1078","Cryptomys hottentotus",-18.81667,18.05,"social",90
"1079","Cryptomys hottentotus",-27.86667,26.68333,"social",90
"1080","Fukomys damarensis",-27.012184,22.904694,"social",150
"1081","Fukomys damarensis",-27.199503,22.888473,"social",150
"1082","Fukomys damarensis",-26.467865,20.610772,"social",150
"1083","Fukomys damarensis",-24.145275,18.496911,"social",150
"1084","Fukomys damarensis",-17.907884,19.781895,"social",150
"1085","Fukomys damarensis",-26.46908,20.61207,"social",150
"1086","Fukomys damarensis",-20.471851,17.065578,"social",150
"1087","Fukomys damarensis",-19.89415,23.532142,"social",150
"1088","Fukomys damarensis",-18.479863,21.933918,"social",150
"1089","Fukomys damarensis",-18.822417,26.33007,"social",150
"1090","Fukomys damarensis",-27.728772,23.053264,"social",150
"1091","Fukomys damarensis",-20.495641,25.184475,"social",150
"1092","Fukomys damarensis",-25.03953,20.303342,"social",150
"1093","Fukomys damarensis",-23.345307,24.566613,"social",150
"1094","Fukomys damarensis",-14.196904,25.772889,"social",150
"1095","Fukomys mechowii",-12.4282,15.15,"social",598
"1096","Fukomys mechowii",-12.569643,30.388548,"social",598
"1097","Georychus capensis",-34.35809,18.47189,"solitary",265
"1098","Georychus capensis",-34.35809,18.47189,"solitary",265
"1099","Georychus capensis",-34.35809,18.47189,"solitary",265
"1100","Georychus capensis",-34.06,18.496111,"solitary",265
"1101","Georychus capensis",-33.916672,18.41667,"solitary",265
"1102","Georychus capensis",-29.35605,29.99441,"solitary",265
"1103","Georychus capensis",-33.91588,18.56782,"solitary",265
"1104","Georychus capensis",-28.7306,25.52734,"solitary",265
"1105","Georychus capensis",-32.08857,19.00897,"solitary",265
"1106","Georychus capensis",-33.41656,19.19959,"solitary",265
"1107","Georychus capensis",-34.00675,18.46669,"solitary",265
"1108","Georychus capensis",-33.91588,18.56782,"solitary",265
"1109","Georychus capensis",-34.055819,18.39151,"solitary",265
"1110","Georychus capensis",-34.052095,18.390368,"solitary",265
"1111","Georychus capensis",-34.038211,18.455187,"solitary",265
"1112","Georychus capensis",-33.991841,25.544768,"solitary",265
"1113","Georychus capensis",-33.85948,18.614554,"solitary",265
"1114","Georychus capensis",-33.945673,18.38674,"solitary",265
"1115","Georychus capensis",-34.4077,19.358628,"solitary",265
"1116","Georychus capensis",-33.748019,26.526256,"solitary",265
"1117","Georychus capensis",-34.114502,18.458985,"solitary",265
"1118","Georychus capensis",-34.037583,18.453245,"solitary",265
"1119","Georychus capensis",-33.95574,18.484409,"solitary",265
"1120","Georychus capensis",-34.410666,19.16232,"solitary",265
"1121","Georychus capensis",-33.993641,18.487283,"solitary",265
"1122","Georychus capensis",-33.99706,18.483752,"solitary",265
"1123","Georychus capensis",-33.869054,18.647296,"solitary",265
"1124","Georychus capensis",-33.987152,25.530699,"solitary",265
"1125","Georychus capensis",-34.059592,18.381961,"solitary",265
"1126","Georychus capensis",-33.964811,18.422543,"solitary",265
"1127","Georychus capensis",-34.054859,18.454124,"solitary",265
"1128","Georychus capensis",-34.060057,18.425905,"solitary",265
"1129","Georychus capensis",-34.049484,18.447008,"solitary",265
"1130","Georychus capensis",-34.035215,18.326235,"solitary",265
"1131","Georychus capensis",-34.053302,18.456695,"solitary",265
"1132","Georychus capensis",-34.051695,18.458195,"solitary",265
"1133","Georychus capensis",-34.049132,18.448027,"solitary",265
"1134","Georychus capensis",-34.426627,19.560336,"solitary",265
"1135","Georychus capensis",-34.656674,19.808824,"solitary",265
"1136","Georychus capensis",-33.6007,18.823447,"solitary",265
"1137","Georychus capensis",-34.041468,18.441054,"solitary",265
"1138","Georychus capensis",-34.049156,18.447914,"solitary",265
"1139","Georychus capensis",-34.053286,18.456699,"solitary",265
"1140","Georychus capensis",-34.656498,19.893663,"solitary",265
"1141","Georychus capensis",-32.836195,19.12571,"solitary",265
"1142","Georychus capensis",-34.070307,18.382843,"solitary",265
"1143","Georychus capensis",-33.833733,19.234178,"solitary",265
"1144","Georychus capensis",-33.974741,18.475893,"solitary",265
"1145","Georychus capensis",-34.141419,18.430645,"solitary",265
"1146","Georychus capensis",-33.942491,18.391064,"solitary",265
"1147","Georychus capensis",-34.125514,18.402063,"solitary",265
"1148","Georychus capensis",-33.989555,18.43227,"solitary",265
"1149","Georychus capensis",-33.988097,18.42246,"solitary",265
"1150","Georychus capensis",-33.834618,18.64165,"solitary",265
"1151","Georychus capensis",-34.359299,19.131008,"solitary",265
"1152","Georychus capensis",-34.360725,19.135495,"solitary",265
"1153","Georychus capensis",-34.053262,19.616054,"solitary",265
"1154","Georychus capensis",-33.877886,18.599453,"solitary",265
"1155","Georychus capensis",-34.054403,18.434644,"solitary",265
"1156","Georychus capensis",-34.26,18.461111,"solitary",265
"1157","Georychus capensis",-33.988908,18.430044,"solitary",265
"1158","Georychus capensis",-33.937369,25.515999,"solitary",265
"1159","Georychus capensis",-33.648557,19.334735,"solitary",265
"1160","Georychus capensis",-34.065475,18.451805,"solitary",265
"1161","Georychus capensis",-34.366898,18.898998,"solitary",265
"1162","Georychus capensis",-33.987368,18.433915,"solitary",265
"1163","Georychus capensis",-33.989478,18.431725,"solitary",265
"1164","Georychus capensis",-33.744197,26.552139,"solitary",265
"1165","Georychus capensis",-34.06496,18.447045,"solitary",265
"1166","Georychus capensis",-34.262064,18.431354,"solitary",265
"1167","Georychus capensis",-33.989912,18.431829,"solitary",265
"1168","Georychus capensis",-33.942325,18.394917,"solitary",265
"1169","Georychus capensis",-34.196767,18.43948,"solitary",265
"1170","Georychus capensis",-33.951426,23.491207,"solitary",265
"1171","Georychus capensis",-34.054224,23.06588,"solitary",265
"1172","Georychus capensis",-33.93698,18.51587,"solitary",265
"1173","Georychus capensis",-34.407263,19.528057,"solitary",265
"1174","Georychus capensis",-33.933333,18.85,"solitary",265
"1175","Georychus capensis",-34.35027,18.47909,"solitary",265
"1176","Georychus capensis",-33.933333,18.85,"solitary",265
"1177","Georychus capensis",-33.933333,18.85,"solitary",265
"1178","Georychus capensis",-33.933333,18.85,"solitary",265
"1179","Georychus capensis",-34.35027,18.47909,"solitary",265
"1180","Georychus capensis",-34.35027,18.47909,"solitary",265
"1181","Georychus capensis",-33.933333,18.85,"solitary",265
"1182","Georychus capensis",-33.933333,18.85,"solitary",265
"1183","Georychus capensis",-34.35027,18.47909,"solitary",265
"1184","Georychus capensis",-33.933333,18.85,"solitary",265
"1185","Georychus capensis",-34.35027,18.47909,"solitary",265
"1186","Georychus capensis",-33.933333,18.85,"solitary",265
"1187","Georychus capensis",-34.35027,18.47909,"solitary",265
"1188","Georychus capensis",-33.952301,22.143437,"solitary",265
"1189","Georychus capensis",-34.209888,18.401589,"solitary",265
"1190","Georychus capensis",-34.010976,18.50776,"solitary",265
"1191","Georychus capensis",-34.153343,18.405623,"solitary",265
"1192","Georychus capensis",-33.837341,18.636019,"solitary",265
"1193","Georychus capensis",-33.86505,18.653867,"solitary",265
"1194","Georychus capensis",-33.913109,18.695988,"solitary",265
"1195","Georychus capensis",-33.864794,18.654015,"solitary",265
"1196","Georychus capensis",-33.933966,18.501727,"solitary",265
"1197","Georychus capensis",-34.409704,19.243754,"solitary",265
"1198","Georychus capensis",-34.011041,18.507862,"solitary",265
"1199","Georychus capensis",-33.955364,18.483854,"solitary",265
"1200","Georychus capensis",-33.055758,18.054045,"solitary",265
"1201","Georychus capensis",-33.955138,18.485007,"solitary",265
"1202","Georychus capensis",-33.943515,18.455164,"solitary",265
"1203","Georychus capensis",-33.939574,18.508742,"solitary",265
"1204","Georychus capensis",-34.003334,18.480278,"solitary",265
"1205","Georychus capensis",-33.989445,18.426945,"solitary",265
"1206","Georychus capensis",-34.043659,19.619406,"solitary",265
"1207","Georychus capensis",-33.61633,18.58612,"solitary",265
"1208","Georychus capensis",-33.836592,18.49417,"solitary",265
"1209","Georychus capensis",-33.993721,18.486145,"solitary",265
"1210","Georychus capensis",-33.99376,18.486085,"solitary",265
"1211","Georychus capensis",-32.437754,18.97064,"solitary",265
"1212","Georychus capensis",-34.407203,19.527955,"solitary",265
"1213","Georychus capensis",-34.407042,19.527683,"solitary",265
"1214","Georychus capensis",-34.053043,19.607053,"solitary",265
"1215","Georychus capensis",-33.99946,18.36239,"solitary",265
"1216","Georychus capensis",-34.32695,19.03122,"solitary",265
"1217","Georychus capensis",-33.984825,20.365785,"solitary",265
"1218","Georychus capensis",-33.4832,18.5953,"solitary",265
"1219","Georychus capensis",-34.33704,19.034404,"solitary",265
"1220","Georychus capensis",-33.116699,18.233299,"solitary",265
"1221","Georychus capensis",-34.099998,24.4,"solitary",265
"1222","Georychus capensis",-34.150002,18.866699,"solitary",265
"1223","Georychus capensis",-30.54691,23.04395,"solitary",265
"1224","Georychus capensis",-33.987501,18.432722,"solitary",265
"1225","Georychus capensis",-33.7,19.32,"solitary",265
"1226","Georychus capensis",-33.7,19.32,"solitary",265
"1227","Georychus capensis",-32.13,20.68,"solitary",265
"1228","Georychus capensis",-32.67,19,"solitary",265
"1229","Georychus capensis",-33.7,19.32,"solitary",265
"1230","Georychus capensis",-32.67,19,"solitary",265
"1231","Georychus capensis",-34.016667,18.433333,"solitary",265
"1232","Georychus capensis",-34.016667,18.466667,"solitary",265
"1233","Georychus capensis",-34.016667,18.466667,"solitary",265
"1234","Georychus capensis",-34.016667,18.466667,"solitary",265
"1235","Georychus capensis",-33.916667,18.416667,"solitary",265
"1236","Georychus capensis",-33.916667,18.416667,"solitary",265
"1237","Georychus capensis",-33.916667,18.416667,"solitary",265
"1238","Georychus capensis",-33.916667,18.416667,"solitary",265
"1239","Georychus capensis",-33.916667,18.416667,"solitary",265
"1240","Georychus capensis",-33.966667,25.583333,"solitary",265
"1241","Georychus capensis",-33.966667,25.583333,"solitary",265
"1242","Heliophobius argenteocinereus",-4.06667,37.73333,"solitary",161
"1243","Heliophobius argenteocinereus",-4.06667,37.73333,"solitary",161
"1244","Heliophobius argenteocinereus",-16.0633937,35.1346118,"solitary",161
"1245","Heliophobius argenteocinereus",-16.0633937,35.1346118,"solitary",161
"1246","Heliophobius argenteocinereus",-5.05,38.383335,"solitary",161
"1247","Heliophobius argenteocinereus",-5.05,38.383335,"solitary",161
"1248","Heliophobius argenteocinereus",-6.352153,36.967499,"solitary",161
"1249","Heliophobius argenteocinereus",-4.875,38.804169,"solitary",161
"1250","Heliophobius argenteocinereus",-6.392459,36.960568,"solitary",161
"1251","Heliophobius argenteocinereus",-16.066669,35.133331,"solitary",161
"1252","Heliophobius argenteocinereus",-5.05,38.400002,"solitary",161
"1253","Heliophobius argenteocinereus",-5.05,38.400002,"solitary",161
"1254","Heliophobius argenteocinereus",-5.066667,38.416668,"solitary",161
"1255","Heliophobius argenteocinereus",-5.54167,37.56667,"solitary",161
"1256","Heliophobius argenteocinereus",-3.063564,37.175827,"solitary",161
"1257","Heliophobius argenteocinereus",-3.063564,37.175827,"solitary",161
"1258","Heliophobius argenteocinereus",-3.063564,37.175827,"solitary",161
"1259","Heliophobius argenteocinereus",-5.033333,38.616665,"solitary",161
"1260","Heliophobius argenteocinereus",-7.437739,36.727289,"solitary",161
"1261","Heliophobius argenteocinereus",-5.05,38.383335,"solitary",161
"1262","Heliophobius argenteocinereus",-5.05,38.383335,"solitary",161
"1263","Heliophobius argenteocinereus",-7.421919,36.72915,"solitary",161
"1264","Heliophobius argenteocinereus",-7.421919,36.72915,"solitary",161
"1265","Heliophobius argenteocinereus",-15.39933,37.04283,"solitary",161
"1266","Heliophobius argenteocinereus",-5.118935,38.417526,"solitary",161
"1267","Heliophobius argenteocinereus",-5.118935,38.417526,"solitary",161
"1268","Heliophobius argenteocinereus",-5.118935,38.417526,"solitary",161
"1269","Heliophobius argenteocinereus",-5.118935,38.417526,"solitary",161
"1270","Heliophobius argenteocinereus",-5.118935,38.417526,"solitary",161
"1271","Heliophobius argenteocinereus",-5.118935,38.417526,"solitary",161
"1272","Heliophobius argenteocinereus",-5.074488,38.434185,"solitary",161
"1273","Heliophobius argenteocinereus",-1.46667,36.95,"solitary",161
"1274","Heliophobius argenteocinereus",-1.46667,36.95,"solitary",161
"1275","Heliophobius argenteocinereus",-1.46667,36.95,"solitary",161
"1276","Heliophobius argenteocinereus",-13.36187,34.01817,"solitary",161
"1277","Heliophobius argenteocinereus",-13.36187,34.01817,"solitary",161
"1278","Heliophobius argenteocinereus",-13.36187,34.01817,"solitary",161
"1279","Heliophobius argenteocinereus",-13.36187,34.01817,"solitary",161
"1280","Heliophobius argenteocinereus",-15.94856,35.59058,"solitary",161
"1281","Heliophobius argenteocinereus",-16.08333,35.05,"solitary",161
"1282","Heliophobius argenteocinereus",-16.08333,35.05,"solitary",161
"1283","Heliophobius argenteocinereus",-16.083,35.07403,"solitary",161
"1284","Heliophobius argenteocinereus",-16.08333,35.05,"solitary",161
"1285","Heliophobius argenteocinereus",-16.08333,35.05,"solitary",161
"1286","Heliophobius argenteocinereus",-16.08333,35.05,"solitary",161
"1287","Heliophobius argenteocinereus",-16.08333,35.05,"solitary",161
"1288","Heliophobius argenteocinereus",-16.08333,35.05,"solitary",161
"1289","Heliophobius argenteocinereus",-10.59035,33.83312,"solitary",161
"1290","Heliophobius argenteocinereus",-10.59035,33.83312,"solitary",161
"1291","Heliophobius argenteocinereus",-15.27946,35.31339,"solitary",161
"1292","Heliophobius argenteocinereus",-14.47722,35.25691,"solitary",161
"1293","Heliophobius argenteocinereus",-14.47722,35.25691,"solitary",161
"1294","Heliophobius argenteocinereus",-14.47722,35.25691,"solitary",161
"1295","Heliophobius argenteocinereus",-13.27576,33.89541,"solitary",161
"1296","Heliophobius argenteocinereus",-15.78682,35.01387,"solitary",161
"1297","Heliophobius argenteocinereus",-13.36187,34.01817,"solitary",161
"1298","Heliophobius argenteocinereus",-13.36187,34.01817,"solitary",161
"1299","Heliophobius argenteocinereus",-1.56667,36.93333,"solitary",161
"1300","Heliophobius argenteocinereus",-1.46667,36.95,"solitary",161
"1301","Heliophobius argenteocinereus",-1.46667,36.95,"solitary",161
"1302","Heliophobius argenteocinereus",-1.46667,36.95,"solitary",161
"1303","Heliophobius argenteocinereus",-1.56667,36.93333,"solitary",161
"1304","Heliophobius argenteocinereus",-1.56667,36.93333,"solitary",161
"1305","Heliophobius argenteocinereus",-1.56667,36.93333,"solitary",161
"1306","Heliophobius argenteocinereus",-1.46667,36.95,"solitary",161
"1307","Heliophobius argenteocinereus",-1.46667,36.95,"solitary",161
"1308","Heliophobius argenteocinereus",-1.56667,36.93333,"solitary",161
"1309","Heliophobius argenteocinereus",-1.46667,36.95,"solitary",161
"1310","Heliophobius argenteocinereus",-10.59035,33.83312,"solitary",161
"1311","Heliophobius argenteocinereus",-16.08333,35.05,"solitary",161
"1312","Heliophobius argenteocinereus",-14.47722,35.25691,"solitary",161
"1313","Heliophobius argenteocinereus",-13.768074,35.522721,"solitary",161
"1314","Heliophobius argenteocinereus",-1.116667,18.166667,"solitary",161
"1315","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1316","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1317","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1318","Heliophobius argenteocinereus",-25.1,30.45,"solitary",161
"1319","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1320","Heliophobius argenteocinereus",-1.116667,18.166667,"solitary",161
"1321","Heliophobius argenteocinereus",-6,29.5,"solitary",161
"1322","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1323","Heliophobius argenteocinereus",-8.366667,29.633333,"solitary",161
"1324","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1325","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1326","Heliophobius argenteocinereus",-6,29.5,"solitary",161
"1327","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1328","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1329","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1330","Heliophobius argenteocinereus",-11.566667,27.416667,"solitary",161
"1331","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1332","Heliophobius argenteocinereus",3.683333,29.133333,"solitary",161
"1333","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1334","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1335","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1336","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1337","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1338","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1339","Heliophobius argenteocinereus",-25.1,30.45,"solitary",161
"1340","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1341","Heliophobius argenteocinereus",-1.116667,18.166667,"solitary",161
"1342","Heliophobius argenteocinereus",-8.366667,29.633333,"solitary",161
"1343","Heliophobius argenteocinereus",-1.116667,18.166667,"solitary",161
"1344","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1345","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1346","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1347","Heliophobius argenteocinereus",-1.116667,18.166667,"solitary",161
"1348","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1349","Heliophobius argenteocinereus",-6,29.5,"solitary",161
"1350","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1351","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1352","Heliophobius argenteocinereus",-8.733333,26.9,"solitary",161
"1353","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1354","Heliophobius argenteocinereus",-8.933333,27.2,"solitary",161
"1355","Heliophobius argenteocinereus",3.683333,29.133333,"solitary",161
