gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
476819364	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59828	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-25T00:00:00	25	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59828	KN 319	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:33:52.854Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476819242	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59841	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-25T00:00:00	25	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59841	KN 333	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:43:10.513Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476818829	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59845	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-26T00:00:00	26	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59845	KN 337	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:43:13.930Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476818828	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59844	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-26T00:00:00	26	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59844	KN 336	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:33:52.745Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476818806	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59843	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-26T00:00:00	26	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59843	KN 335	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:43:06.766Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476818805	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59842	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-25T00:00:00	25	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59842	KN 334	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:33:52.854Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476818804	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59840	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-25T00:00:00	25	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59840	KN 332	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:38:06.401Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476818803	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59839	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-25T00:00:00	25	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59839	KN 330	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:33:52.790Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476818723	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59846	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	8 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.05		1.0E-5					1985-10-26T00:00:00	26	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59846	KN 338	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:33:52.790Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817542	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60035	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	Mbuvu, 4 km. N., 12 km. E. Nguni.	Kitui	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-0.775	38.425	115000.0	1.0E-5					1987-09-03T00:00:00	3	9	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60035	DAS 8524	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:33:52.795Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817541	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60034	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	Mbuvu, 4 km. N., 12 km. E. Nguni.	Kitui	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-0.775	38.425	115000.0	1.0E-5					1987-09-03T00:00:00	3	9	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60034	DAS 8523	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:43:13.933Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817498	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60025	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	19 kilometers north and 8 kilometers east of Isiolo	Isiolo	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	0.533333	37.65		1.0E-5	925.0	0.0			1987-09-01T00:00:00	1	9	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60025	DAS 8501	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:43:06.771Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817497	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60022	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	19 kilometers north and 8 kilometers east of Isiolo	Isiolo	PRESENT	3	b4640710-8e03-11d8-b956-b8a03c50a862	0.533333	37.65		1.0E-5	925.0	0.0			1987-09-01T00:00:00	1	9	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60022	DAS 8498	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:38:06.407Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817496	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60021	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	19 kilometers north and 8 kilometers east of Isiolo	Isiolo	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	0.533333	37.65		1.0E-5	925.0	0.0			1987-09-01T00:00:00	1	9	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60021	DAS 8497	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:38:05.201Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817495	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60020	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	19 kilometers north and 8 kilometers east of Isiolo	Isiolo	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	0.533333	37.65		1.0E-5	925.0	0.0			1987-09-01T00:00:00	1	9	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60020	DAS 8496	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:38:10.139Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817494	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60017	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	Buffalo Springs National Reserve, Buffalo Springs	Isiolo	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	0.616667	37.65		1.0E-5	850.0	0.0			1987-08-31T00:00:00	31	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60017	DAS 8487	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:33:52.859Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817493	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60015	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	Buffalo Springs National Reserve, Buffalo Springs	Isiolo	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	0.616667	37.65		1.0E-5	850.0	0.0			1987-08-31T00:00:00	31	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60015	DAS 8484	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:38:06.406Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817469	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60013	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	2 kilometers north and 1 1/2 kilometers west of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.60663	38.14642	2123.0	1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60013	DAS 8453	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:38:10.138Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817468	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60010	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	2 kilometers north and 1 1/2 kilometers west of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.60663	38.14642	2123.0	1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60010	DAS 8450	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:42:57.702Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817467	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60009	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	2 kilometers north and 1 1/2 kilometers west of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.60663	38.14642	2123.0	1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60009	DAS 8449	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:43:10.517Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817466	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60008	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	2 kilometers north and 1 1/2 kilometers west of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.60663	38.14642	2123.0	1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60008	DAS 8448	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:38:06.405Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817465	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60007	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1 kilometer east of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.166667		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60007	DAS 8443	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:38:05.200Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817464	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60003	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1 kilometer east of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.166667		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60003	DAS 8439	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:42:57.701Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817463	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:60001	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1 kilometer east of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.166667		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	60001	DAS 8437	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:43:04.084Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817441	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59998	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1 kilometer east of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.166667		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59998	DAS 8434	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:33:52.751Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817440	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59997	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1987-08-25T00:00:00	25	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59997	DAS 8367	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:43:06.771Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817439	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59996	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1987-08-25T00:00:00	25	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59996	DAS 8366	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:33:52.859Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476817325	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59827	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	6 kilometers north and 3 kilometers west of Mitito Andei	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.633333	38.133333		1.0E-5					1985-10-25T00:00:00	25	10	1985	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59827	KN 318	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Kim Nelson			2023-12-14T16:43:10.512Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
476816558	4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	MCZ:Mamm:59974	Animalia	Chordata	Mammalia	Rodentia	Bathyergidae	Heterocephalus	Heterocephalus glaber		SPECIES	Heterocephalus glaber Rüppell, 1842	Heterocephalus glaber Rüppell, 1842	Rüppell, 1842	KE	1/2 kilometer north and 1/2 kilometer west of Kathekani	Machakos	PRESENT	1	b4640710-8e03-11d8-b956-b8a03c50a862	-2.616667	38.15		1.0E-5	760.0	0.0			1987-08-26T00:00:00	26	8	1987	5219654	5219654	PRESERVED_SPECIMEN	MCZ	Mamm	59974	DAS 8423	[no agent data]		CC_BY_NC_4_0	President and Fellows of Harvard College	Duane A. Schlitter			2023-12-14T16:33:52.736Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_UNCERTAINTY_METERS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
